SN,open,high,low,close,change,pct_change,turnover,date
2951,630.11,630.11,630.11,630.11,0,0,0,08/09/2009
2952,656.54,656.54,656.54,656.54,0,0,0,07/09/2009
2953,662.57,662.57,662.57,662.57,0,0,0,06/09/2009
2954,660.4,660.4,660.4,660.4,0,0,0,02/09/2009
2955,654.73,654.73,654.73,654.73,0,0,0,01/09/2009
2956,660.84,660.84,660.84,660.84,0,0,0,31/08/2009
2957,671.15,671.15,671.15,671.15,0,0,0,30/08/2009
2958,681.54,681.54,681.54,681.54,0,0,0,27/08/2009
2959,682.68,682.68,682.68,682.68,0,0,0,26/08/2009
2960,678.32,678.32,678.32,678.32,0,0,0,25/08/2009
2961,692.55,692.55,692.55,692.55,0,0,0,24/08/2009
2962,702.05,702.05,702.05,702.05,0,0,0,23/08/2009
2963,709.82,709.82,709.82,709.82,0,0,0,20/08/2009
2964,714.4,714.4,714.4,714.4,0,0,0,19/08/2009
2965,715.35,715.35,715.35,715.35,0,0,0,18/08/2009
2966,715.8,715.8,715.8,715.8,0,0,0,17/08/2009
2967,721.95,721.95,721.95,721.95,0,0,0,16/08/2009
2968,717.2,717.2,717.2,717.2,0,0,0,12/08/2009
2969,690.22,690.22,690.22,690.22,0,0,0,11/08/2009
2970,690.32,690.32,690.32,690.32,0,0,0,10/08/2009
2971,693.64,693.64,693.64,693.64,0,0,0,09/08/2009
2972,699.55,699.55,699.55,699.55,0,0,0,04/08/2009
2973,700.16,700.16,700.16,700.16,0,0,0,03/08/2009
2974,704.74,704.74,704.74,704.74,0,0,0,02/08/2009
2975,715.94,715.94,715.94,715.94,0,0,0,30/07/2009
2976,720.72,720.72,720.72,720.72,0,0,0,29/07/2009
2977,729.05,729.05,729.05,729.05,0,0,0,28/07/2009
2978,730.64,730.64,730.64,730.64,0,0,0,27/07/2009
2979,708.11,708.11,708.11,708.11,0,0,0,26/07/2009
2980,737.84,737.84,737.84,737.84,0,0,0,23/07/2009
2981,738.29,738.29,738.29,738.29,0,0,0,21/07/2009
2982,739.02,739.02,739.02,739.02,0,0,0,20/07/2009
2983,734.53,734.53,734.53,734.53,0,0,0,19/07/2009
2984,735.87,735.87,735.87,735.87,0,0,0,16/07/2009
2985,749.11,749.11,749.11,749.11,0,0,0,15/07/2009
2986,743.69,743.69,743.69,743.69,0,0,0,14/07/2009
2987,717.46,717.46,717.46,717.46,0,0,0,13/07/2009
2988,711.06,711.06,711.06,711.06,0,0,0,12/07/2009
2989,702.88,702.88,702.88,702.88,0,0,0,09/07/2009
2990,696.16,696.16,696.16,696.16,0,0,0,08/07/2009
2991,685.49,685.49,685.49,685.49,0,0,0,07/07/2009
2992,676.14,676.14,676.14,676.14,0,0,0,06/07/2009
2993,672.82,672.82,672.82,672.82,0,0,0,05/07/2009
2994,667.43,667.43,667.43,667.43,0,0,0,02/07/2009
2995,661.78,661.78,661.78,661.78,0,0,0,01/07/2009
2996,662.05,662.05,662.05,662.05,0,0,0,30/06/2009
2997,663.96,663.96,663.96,663.96,0,0,0,29/06/2009
2998,666.35,666.35,666.35,666.35,0,0,0,28/06/2009
2999,670.66,670.66,670.66,670.66,0,0,0,25/06/2009
3000,670.5,670.5,670.5,670.5,0,0,0,24/06/2009
3001,671.47,671.47,671.47,671.47,0,0,0,23/06/2009
3002,678.52,678.52,678.52,678.52,0,0,0,22/06/2009
3003,679.23,679.23,679.23,679.23,0,0,0,21/06/2009
3004,683.71,683.71,683.71,683.71,0,0,0,18/06/2009
3005,682.8,682.8,682.8,682.8,0,0,0,17/06/2009
3006,681.83,681.83,681.83,681.83,0,0,0,16/06/2009
3007,676.42,676.42,676.42,676.42,0,0,0,15/06/2009
3008,678.74,678.74,678.74,678.74,0,0,0,14/06/2009
3009,684.39,684.39,684.39,684.39,0,0,0,11/06/2009
3010,686.07,686.07,686.07,686.07,0,0,0,10/06/2009
3011,685.66,685.66,685.66,685.66,0,0,0,09/06/2009
3012,679.73,679.73,679.73,679.73,0,0,0,08/06/2009
3013,687.15,687.15,687.15,687.15,0,0,0,07/06/2009
3014,698.9,698.9,698.9,698.9,0,0,0,04/06/2009
3015,699.66,699.66,699.66,699.66,0,0,0,03/06/2009
3016,703.8,703.8,703.8,703.8,0,0,0,02/06/2009
3017,700.04,700.04,700.04,700.04,0,0,0,01/06/2009
3018,707.89,707.89,707.89,707.89,0,0,0,31/05/2009
3019,718.62,718.62,718.62,718.62,0,0,0,28/05/2009
3020,739.89,739.89,739.89,739.89,0,0,0,27/05/2009
3021,714.72,714.72,714.72,714.72,0,0,0,26/05/2009
3022,701.51,701.51,701.51,701.51,0,0,0,25/05/2009
3023,688.19,688.19,688.19,688.19,0,0,0,24/05/2009
3024,676.71,676.71,676.71,676.71,0,0,0,21/05/2009
3025,677.2,677.2,677.2,677.2,0,0,0,20/05/2009
3026,678.12,678.12,678.12,678.12,0,0,0,19/05/2009
3027,680.12,680.12,680.12,680.12,0,0,0,18/05/2009
3028,665.39,665.39,665.39,665.39,0,0,0,17/05/2009
3029,659.94,659.94,659.94,659.94,0,0,0,14/05/2009
3030,661.5,661.5,661.5,661.5,0,0,0,13/05/2009
3031,660.05,660.05,660.05,660.05,0,0,0,12/05/2009
3032,659.17,659.17,659.17,659.17,0,0,0,11/05/2009
3033,660.42,660.42,660.42,660.42,0,0,0,10/05/2009
3034,654.05,654.05,654.05,654.05,0,0,0,07/05/2009
3035,651.16,651.16,651.16,651.16,0,0,0,06/05/2009
3036,648.57,648.57,648.57,648.57,0,0,0,05/05/2009
3037,639.96,639.96,639.96,639.96,0,0,0,04/05/2009
3038,642.04,642.04,642.04,642.04,0,0,0,03/05/2009
3039,648.64,648.64,648.64,648.64,0,0,0,30/04/2009
3040,642.82,642.82,642.82,642.82,0,0,0,29/04/2009
3041,641.64,641.64,641.64,641.64,0,0,0,28/04/2009
3042,638.69,638.69,638.69,638.69,0,0,0,27/04/2009
3043,649.02,649.02,649.02,649.02,0,0,0,26/04/2009
3044,655.54,655.54,655.54,655.54,0,0,0,23/04/2009
3045,657.33,657.33,657.33,657.33,0,0,0,22/04/2009
3046,660.72,660.72,660.72,660.72,0,0,0,21/04/2009
3047,660.01,660.01,660.01,660.01,0,0,0,20/04/2009
3048,660.01,660.01,660.01,660.01,0,0,0,19/04/2009
3049,662.71,662.71,662.71,662.71,0,0,0,16/04/2009
3050,661.27,661.27,661.27,661.27,0,0,0,13/04/2009
3051,660.15,660.15,660.15,660.15,0,0,0,12/04/2009
3052,660.04,660.04,660.04,660.04,0,0,0,09/04/2009
3053,661.28,661.28,661.28,661.28,0,0,0,08/04/2009
3054,659.25,659.25,659.25,659.25,0,0,0,07/04/2009
3055,663.46,663.46,663.46,663.46,0,0,0,06/04/2009
3056,664.73,664.73,664.73,664.73,0,0,0,05/04/2009
3057,661.96,661.96,661.96,661.96,0,0,0,02/04/2009
3058,665.04,665.04,665.04,665.04,0,0,0,01/04/2009
3059,664.13,664.13,664.13,664.13,0,0,0,31/03/2009
3060,665.66,665.66,665.66,665.66,0,0,0,30/03/2009
3061,669.79,669.79,669.79,669.79,0,0,0,29/03/2009
3062,675.3,675.3,675.3,675.3,0,0,0,25/03/2009
3063,678,678,678,678,0,0,0,24/03/2009
3064,676.31,676.31,676.31,676.31,0,0,0,23/03/2009
3065,683.1,683.1,683.1,683.1,0,0,0,22/03/2009
3066,666.62,666.62,666.62,666.62,0,0,0,19/03/2009
3067,666.51,666.51,666.51,666.51,0,0,0,18/03/2009
3068,667.67,667.67,667.67,667.67,0,0,0,17/03/2009
3069,670.87,670.87,670.87,670.87,0,0,0,16/03/2009
3070,669.23,669.23,669.23,669.23,0,0,0,15/03/2009
3071,667.2,667.2,667.2,667.2,0,0,0,12/03/2009
3072,670.23,670.23,670.23,670.23,0,0,0,11/03/2009
3073,671.44,671.44,671.44,671.44,0,0,0,09/03/2009
3074,671.35,671.35,671.35,671.35,0,0,0,08/03/2009
3075,669.72,669.72,669.72,669.72,0,0,0,05/03/2009
3076,672.99,672.99,672.99,672.99,0,0,0,04/03/2009
3077,675.77,675.77,675.77,675.77,0,0,0,03/03/2009
3078,673.7,673.7,673.7,673.7,0,0,0,02/03/2009
3079,676.3,676.3,676.3,676.3,0,0,0,01/03/2009
3080,677.52,677.52,677.52,677.52,0,0,0,26/02/2009
3081,695.92,695.92,695.92,695.92,0,0,0,24/02/2009
3082,704.15,704.15,704.15,704.15,0,0,0,22/02/2009
3083,699.6,699.6,699.6,699.6,0,0,0,19/02/2009
3084,690.26,690.26,690.26,690.26,0,0,0,17/02/2009
3085,673.52,673.52,673.52,673.52,0,0,0,16/02/2009
3086,669.76,669.76,669.76,669.76,0,0,0,15/02/2009
3087,671.5,671.5,671.5,671.5,0,0,0,12/02/2009
3088,663.53,663.53,663.53,663.53,0,0,0,11/02/2009
3089,665.16,665.16,665.16,665.16,0,0,0,10/02/2009
3090,668.83,668.83,668.83,668.83,0,0,0,09/02/2009
3091,671.71,671.71,671.71,671.71,0,0,0,08/02/2009
3092,656.07,656.07,656.07,656.07,0,0,0,05/02/2009
3093,641.66,641.66,641.66,641.66,0,0,0,04/02/2009
3094,636.66,636.66,636.66,636.66,0,0,0,03/02/2009
3095,636.31,636.31,636.31,636.31,0,0,0,02/02/2009
3096,638.51,638.51,638.51,638.51,0,0,0,01/02/2009
3097,658.83,658.83,658.83,658.83,0,0,0,28/01/2009
3098,643.97,643.97,643.97,643.97,0,0,0,26/01/2009
3099,611.07,611.07,611.07,611.07,0,0,0,25/01/2009
3100,609.46,609.46,609.46,609.46,0,0,0,22/01/2009
3101,625.79,625.79,625.79,625.79,0,0,0,21/01/2009
3102,641.05,641.05,641.05,641.05,0,0,0,20/01/2009
3103,647.29,647.29,647.29,647.29,0,0,0,19/01/2009
3104,650.75,650.75,650.75,650.75,0,0,0,18/01/2009
3105,651.22,651.22,651.22,651.22,0,0,0,15/01/2009
3106,659.81,659.81,659.81,659.81,0,0,0,13/01/2009
3107,660.4,660.4,660.4,660.4,0,0,0,12/01/2009
3108,664.02,664.02,664.02,664.02,0,0,0,11/01/2009
3109,674.32,674.32,674.32,674.32,0,0,0,08/01/2009
3110,682.29,682.29,682.29,682.29,0,0,0,07/01/2009
3111,687.63,687.63,687.63,687.63,0,0,0,06/01/2009
3112,690.97,690.97,690.97,690.97,0,0,0,05/01/2009
3113,696.21,696.21,696.21,696.21,0,0,0,04/01/2009
3114,695.5,695.5,695.5,695.5,0,0,0,31/12/2008
3115,700.57,700.57,700.57,700.57,0,0,0,29/12/2008
3116,699.2,699.2,699.2,699.2,0,0,0,28/12/2008
3117,705.21,705.21,705.21,705.21,0,0,0,24/12/2008
3118,701.85,701.85,701.85,701.85,0,0,0,23/12/2008
3119,701.64,701.64,701.64,701.64,0,0,0,22/12/2008
3120,708.12,708.12,708.12,708.12,0,0,0,21/12/2008
3121,720.52,720.52,720.52,720.52,0,0,0,18/12/2008
3122,728.88,728.88,728.88,728.88,0,0,0,17/12/2008
3123,729.24,729.24,729.24,729.24,0,0,0,16/12/2008
3124,734.85,734.85,734.85,734.85,0,0,0,15/12/2008
3125,742.04,742.04,742.04,742.04,0,0,0,14/12/2008
3126,743.25,743.25,743.25,743.25,0,0,0,11/12/2008
3127,742.36,742.36,742.36,742.36,0,0,0,10/12/2008
3128,747.72,747.72,747.72,747.72,0,0,0,08/12/2008
3129,754.29,754.29,754.29,754.29,0,0,0,07/12/2008
3130,754.91,754.91,754.91,754.91,0,0,0,04/12/2008
3131,758.08,758.08,758.08,758.08,0,0,0,03/12/2008
3132,761.67,761.67,761.67,761.67,0,0,0,02/12/2008
3133,765.76,765.76,765.76,765.76,0,0,0,01/12/2008
3134,750.71,750.71,750.71,750.71,0,0,0,30/11/2008
3135,732.18,732.18,732.18,732.18,0,0,0,27/11/2008
3136,728.57,728.57,728.57,728.57,0,0,0,26/11/2008
3137,698.81,698.81,698.81,698.81,0,0,0,25/11/2008
3138,726.47,726.47,726.47,726.47,0,0,0,24/11/2008
3139,750.51,750.51,750.51,750.51,0,0,0,23/11/2008
3140,770.37,770.37,770.37,770.37,0,0,0,20/11/2008
3141,776.58,776.58,776.58,776.58,0,0,0,19/11/2008
3142,775.99,775.99,775.99,775.99,0,0,0,18/11/2008
3143,774.18,774.18,774.18,774.18,0,0,0,17/11/2008
3144,793.86,793.86,793.86,793.86,0,0,0,16/11/2008
3145,806.9,806.9,806.9,806.9,0,0,0,13/11/2008
3146,815.63,815.63,815.63,815.63,0,0,0,12/11/2008
3147,802.11,802.11,802.11,802.11,0,0,0,11/11/2008
3148,779.78,779.78,779.78,779.78,0,0,0,10/11/2008
3149,810.81,810.81,810.81,810.81,0,0,0,09/11/2008
3150,832.59,832.59,832.59,832.59,0,0,0,06/11/2008
3151,848.18,848.18,848.18,848.18,0,0,0,05/11/2008
3152,849.44,849.44,849.44,849.44,0,0,0,03/11/2008
3153,853.16,853.16,853.16,853.16,0,0,0,02/11/2008
3154,881.86,881.86,881.86,881.86,0,0,0,27/10/2008
3155,918.15,918.15,918.15,918.15,0,0,0,26/10/2008
3156,919.33,919.33,919.33,919.33,0,0,0,23/10/2008
3157,914,914,914,914,0,0,0,22/10/2008
3158,907.73,907.73,907.73,907.73,0,0,0,21/10/2008
3159,899.99,899.99,899.99,899.99,0,0,0,20/10/2008
3160,918.62,918.62,918.62,918.62,0,0,0,19/10/2008
3161,933.97,933.97,933.97,933.97,0,0,0,16/10/2008
3162,938.31,938.31,938.31,938.31,0,0,0,15/10/2008
3163,957.33,957.33,957.33,957.33,0,0,0,13/10/2008
3164,969.56,969.56,969.56,969.56,0,0,0,12/10/2008
3165,973.65,973.65,973.65,973.65,0,0,0,05/10/2008
3166,970.23,970.23,970.23,970.23,0,0,0,01/10/2008
3167,962.55,962.55,962.55,962.55,0,0,0,29/09/2008
3168,954.6,954.6,954.6,954.6,0,0,0,28/09/2008
3169,941.12,941.12,941.12,941.12,0,0,0,25/09/2008
3170,945.07,945.07,945.07,945.07,0,0,0,24/09/2008
3171,951.28,951.28,951.28,951.28,0,0,0,23/09/2008
3172,952.64,952.64,952.64,952.64,0,0,0,22/09/2008
3173,976.81,976.81,976.81,976.81,0,0,0,21/09/2008
3174,"1,004.28","1,004.28","1,004.28","1,004.28",0,0,0,18/09/2008
3175,985.16,985.16,985.16,985.16,0,0,0,17/09/2008
3176,976.01,976.01,976.01,976.01,0,0,0,16/09/2008
3177,996.09,996.09,996.09,996.09,0,0,0,15/09/2008
3178,"1,028.50","1,028.50","1,028.50","1,028.50",0,0,0,11/09/2008
3179,"1,029.85","1,029.85","1,029.85","1,029.85",0,0,0,10/09/2008
3180,"1,051.20","1,051.20","1,051.20","1,051.20",0,0,0,09/09/2008
3181,"1,058.64","1,058.64","1,058.64","1,058.64",0,0,0,08/09/2008
3182,"1,071.08","1,071.08","1,071.08","1,071.08",0,0,0,07/09/2008
3183,"1,067.20","1,067.20","1,067.20","1,067.20",0,0,0,04/09/2008
3184,"1,064.01","1,064.01","1,064.01","1,064.01",0,0,0,03/09/2008
3185,"1,102.39","1,102.39","1,102.39","1,102.39",0,0,0,02/09/2008
3186,"1,134.39","1,134.39","1,134.39","1,134.39",0,0,0,01/09/2008
3187,"1,175.38","1,175.38","1,175.38","1,175.38",0,0,0,31/08/2008
3188,"1,119.65","1,119.65","1,119.65","1,119.65",0,0,0,28/08/2008
3189,"1,086.19","1,086.19","1,086.19","1,086.19",0,0,0,27/08/2008
3190,"1,087.80","1,087.80","1,087.80","1,087.80",0,0,0,26/08/2008
3191,"1,068.17","1,068.17","1,068.17","1,068.17",0,0,0,25/08/2008
3192,"1,057.36","1,057.36","1,057.36","1,057.36",0,0,0,24/08/2008
3193,"1,062.24","1,062.24","1,062.24","1,062.24",0,0,0,21/08/2008
3194,"1,064.28","1,064.28","1,064.28","1,064.28",0,0,0,20/08/2008
3195,"1,057.53","1,057.53","1,057.53","1,057.53",0,0,0,19/08/2008
3196,"1,075.87","1,075.87","1,075.87","1,075.87",0,0,0,18/08/2008
3197,"1,084.76","1,084.76","1,084.76","1,084.76",0,0,0,14/08/2008
3198,"1,079.58","1,079.58","1,079.58","1,079.58",0,0,0,13/08/2008
3199,"1,085.03","1,085.03","1,085.03","1,085.03",0,0,0,12/08/2008
3200,"1,088.91","1,088.91","1,088.91","1,088.91",0,0,0,11/08/2008
3201,"1,075.51","1,075.51","1,075.51","1,075.51",0,0,0,10/08/2008
3202,"1,101.36","1,101.36","1,101.36","1,101.36",0,0,0,07/08/2008
3203,"1,128.13","1,128.13","1,128.13","1,128.13",0,0,0,06/08/2008
3204,"1,102.10","1,102.10","1,102.10","1,102.10",0,0,0,05/08/2008
3205,"1,075.34","1,075.34","1,075.34","1,075.34",0,0,0,04/08/2008
3206,"1,047.67","1,047.67","1,047.67","1,047.67",0,0,0,03/08/2008
3207,"1,034.02","1,034.02","1,034.02","1,034.02",0,0,0,31/07/2008
3208,"1,020.05","1,020.05","1,020.05","1,020.05",0,0,0,30/07/2008
3209,"1,001.99","1,001.99","1,001.99","1,001.99",0,0,0,29/07/2008
3210,983.07,983.07,983.07,983.07,0,0,0,28/07/2008
3211,980.81,980.81,980.81,980.81,0,0,0,27/07/2008
3212,972.47,972.47,972.47,972.47,0,0,0,23/07/2008
3213,962.78,962.78,962.78,962.78,0,0,0,22/07/2008
3214,973.3,973.3,973.3,973.3,0,0,0,21/07/2008
3215,985.24,985.24,985.24,985.24,0,0,0,20/07/2008
3216,991.91,991.91,991.91,991.91,0,0,0,17/07/2008
3217,982.12,982.12,982.12,982.12,0,0,0,16/07/2008
3218,963.36,963.36,963.36,963.36,0,0,0,15/07/2008
3219,959.26,959.26,959.26,959.26,0,0,0,14/07/2008
3220,953.46,953.46,953.46,953.46,0,0,0,13/07/2008
3221,949.52,949.52,949.52,949.52,0,0,0,10/07/2008
3222,944.86,944.86,944.86,944.86,0,0,0,09/07/2008
3223,936.46,936.46,936.46,936.46,0,0,0,08/07/2008
3224,929.72,929.72,929.72,929.72,0,0,0,07/07/2008
3225,926.93,926.93,926.93,926.93,0,0,0,06/07/2008
3226,928.39,928.39,928.39,928.39,0,0,0,03/07/2008
3227,906.24,906.24,906.24,906.24,0,0,0,02/07/2008
3228,931.3,931.3,931.3,931.3,0,0,0,01/07/2008
3229,937.46,937.46,937.46,937.46,0,0,0,30/06/2008
3230,948.87,948.87,948.87,948.87,0,0,0,29/06/2008
3231,951.62,951.62,951.62,951.62,0,0,0,26/06/2008
3232,948.56,948.56,948.56,948.56,0,0,0,25/06/2008
3233,940.92,940.92,940.92,940.92,0,0,0,24/06/2008
3234,942.09,942.09,942.09,942.09,0,0,0,23/06/2008
3235,947.12,947.12,947.12,947.12,0,0,0,22/06/2008
3236,960.33,960.33,960.33,960.33,0,0,0,19/06/2008
3237,959.82,959.82,959.82,959.82,0,0,0,18/06/2008
3238,953.84,953.84,953.84,953.84,0,0,0,17/06/2008
3239,957.87,957.87,957.87,957.87,0,0,0,16/06/2008
3240,941.07,941.07,941.07,941.07,0,0,0,15/06/2008
3241,930.65,930.65,930.65,930.65,0,0,0,12/06/2008
3242,923.17,923.17,923.17,923.17,0,0,0,11/06/2008
3243,915.03,915.03,915.03,915.03,0,0,0,10/06/2008
3244,924.65,924.65,924.65,924.65,0,0,0,09/06/2008
3245,910.82,910.82,910.82,910.82,0,0,0,08/06/2008
3246,885.2,885.2,885.2,885.2,0,0,0,05/06/2008
3247,867.93,867.93,867.93,867.93,0,0,0,04/06/2008
3248,858.63,858.63,858.63,858.63,0,0,0,03/06/2008
3249,873.75,873.75,873.75,873.75,0,0,0,02/06/2008
3250,860.62,860.62,860.62,860.62,0,0,0,01/06/2008
3251,833.18,833.18,833.18,833.18,0,0,0,27/05/2008
3252,823.68,823.68,823.68,823.68,0,0,0,26/05/2008
3253,832.14,832.14,832.14,832.14,0,0,0,25/05/2008
3254,817.64,817.64,817.64,817.64,0,0,0,22/05/2008
3255,801.48,801.48,801.48,801.48,0,0,0,21/05/2008
3256,798.86,798.86,798.86,798.86,0,0,0,18/05/2008
3257,812.67,812.67,812.67,812.67,0,0,0,15/05/2008
3258,825.61,825.61,825.61,825.61,0,0,0,14/05/2008
3259,806.26,806.26,806.26,806.26,0,0,0,13/05/2008
3260,785.35,785.35,785.35,785.35,0,0,0,12/05/2008
3261,773.54,773.54,773.54,773.54,0,0,0,11/05/2008
3262,771.33,771.33,771.33,771.33,0,0,0,08/05/2008
3263,776.97,776.97,776.97,776.97,0,0,0,07/05/2008
3264,767.93,767.93,767.93,767.93,0,0,0,06/05/2008
3265,748.92,748.92,748.92,748.92,0,0,0,05/05/2008
3266,740.18,740.18,740.18,740.18,0,0,0,04/05/2008
3267,736.46,736.46,736.46,736.46,0,0,0,30/04/2008
3268,728.72,728.72,728.72,728.72,0,0,0,29/04/2008
3269,730.28,730.28,730.28,730.28,0,0,0,28/04/2008
3270,729.01,729.01,729.01,729.01,0,0,0,27/04/2008
3271,734.87,734.87,734.87,734.87,0,0,0,24/04/2008
3272,734.66,734.66,734.66,734.66,0,0,0,22/04/2008
3273,739.43,739.43,739.43,739.43,0,0,0,21/04/2008
3274,744.04,744.04,744.04,744.04,0,0,0,20/04/2008
3275,734.83,734.83,734.83,734.83,0,0,0,17/04/2008
3276,708.81,708.81,708.81,708.81,0,0,0,16/04/2008
3277,720.24,720.24,720.24,720.24,0,0,0,15/04/2008
3278,746.69,746.69,746.69,746.69,0,0,0,06/04/2008
3279,730.14,730.14,730.14,730.14,0,0,0,03/04/2008
3280,716.56,716.56,716.56,716.56,0,0,0,02/04/2008
3281,712.52,712.52,712.52,712.52,0,0,0,01/04/2008
3282,709.4,709.4,709.4,709.4,0,0,0,31/03/2008
3283,702.97,702.97,702.97,702.97,0,0,0,30/03/2008
3284,716.37,716.37,716.37,716.37,0,0,0,27/03/2008
3285,720.67,720.67,720.67,720.67,0,0,0,26/03/2008
3286,721.24,721.24,721.24,721.24,0,0,0,25/03/2008
3287,704.54,704.54,704.54,704.54,0,0,0,24/03/2008
3288,710.8,710.8,710.8,710.8,0,0,0,23/03/2008
3289,716.72,716.72,716.72,716.72,0,0,0,20/03/2008
3290,715.95,715.95,715.95,715.95,0,0,0,19/03/2008
3291,718.93,718.93,718.93,718.93,0,0,0,18/03/2008
3292,720.92,720.92,720.92,720.92,0,0,0,17/03/2008
3293,712.97,712.97,712.97,712.97,0,0,0,16/03/2008
3294,714.76,714.76,714.76,714.76,0,0,0,13/03/2008
3295,723.28,723.28,723.28,723.28,0,0,0,12/03/2008
3296,741.11,741.11,741.11,741.11,0,0,0,11/03/2008
3297,749.05,749.05,749.05,749.05,0,0,0,10/03/2008
3298,756.74,756.74,756.74,756.74,0,0,0,09/03/2008
3299,758.7,758.7,758.7,758.7,0,0,0,05/03/2008
3300,766.98,766.98,766.98,766.98,0,0,0,04/03/2008
3301,771.21,771.21,771.21,771.21,0,0,0,03/03/2008
3302,772.88,772.88,772.88,772.88,0,0,0,02/03/2008
3303,756.76,756.76,756.76,756.76,0,0,0,28/02/2008
3304,751.81,751.81,751.81,751.81,0,0,0,27/02/2008
3305,759.51,759.51,759.51,759.51,0,0,0,26/02/2008
3306,761.17,761.17,761.17,761.17,0,0,0,25/02/2008
3307,755.89,755.89,755.89,755.89,0,0,0,24/02/2008
3308,758.47,758.47,758.47,758.47,0,0,0,21/02/2008
3309,756.44,756.44,756.44,756.44,0,0,0,20/02/2008
3310,757.08,757.08,757.08,757.08,0,0,0,18/02/2008
3311,769.92,769.92,769.92,769.92,0,0,0,17/02/2008
3312,795.89,795.89,795.89,795.89,0,0,0,14/02/2008
3313,809.91,809.91,809.91,809.91,0,0,0,13/02/2008
3314,814.43,814.43,814.43,814.43,0,0,0,12/02/2008
3315,802.03,802.03,802.03,802.03,0,0,0,11/02/2008
3316,776.74,776.74,776.74,776.74,0,0,0,10/02/2008
3317,750.86,750.86,750.86,750.86,0,0,0,07/02/2008
3318,723.54,723.54,723.54,723.54,0,0,0,06/02/2008
3319,708.73,708.73,708.73,708.73,0,0,0,05/02/2008
3320,752.3,752.3,752.3,752.3,0,0,0,04/02/2008
3321,778.13,778.13,778.13,778.13,0,0,0,03/02/2008
3322,803.69,803.69,803.69,803.69,0,0,0,31/01/2008
3323,817.6,817.6,817.6,817.6,0,0,0,29/01/2008
3324,842.6,842.6,842.6,842.6,0,0,0,28/01/2008
3325,867.6,867.6,867.6,867.6,0,0,0,27/01/2008
3326,878.07,878.07,878.07,878.07,0,0,0,24/01/2008
3327,877.51,877.51,877.51,877.51,0,0,0,23/01/2008
3328,890.25,890.25,890.25,890.25,0,0,0,22/01/2008
3329,867.46,867.46,867.46,867.46,0,0,0,21/01/2008
3330,879.69,879.69,879.69,879.69,0,0,0,20/01/2008
3331,905.38,905.38,905.38,905.38,0,0,0,17/01/2008
3332,931.43,931.43,931.43,931.43,0,0,0,16/01/2008
3333,958.91,958.91,958.91,958.91,0,0,0,14/01/2008
3334,976.07,976.07,976.07,976.07,0,0,0,13/01/2008
3335,981.43,981.43,981.43,981.43,0,0,0,10/01/2008
3336,963.83,963.83,963.83,963.83,0,0,0,09/01/2008
3337,956.82,956.82,956.82,956.82,0,0,0,08/01/2008
3338,970.98,970.98,970.98,970.98,0,0,0,07/01/2008
3339,988.64,988.64,988.64,988.64,0,0,0,06/01/2008
3340,984.53,984.53,984.53,984.53,0,0,0,27/12/2007
3341,967.74,967.74,967.74,967.74,0,0,0,26/12/2007
3342,992.92,992.92,992.92,992.92,0,0,0,25/12/2007
3343,"1,018.16","1,018.16","1,018.16","1,018.16",0,0,0,24/12/2007
3344,"1,045.65","1,045.65","1,045.65","1,045.65",0,0,0,23/12/2007
3345,"1,055.73","1,055.73","1,055.73","1,055.73",0,0,0,20/12/2007
3346,"1,061.27","1,061.27","1,061.27","1,061.27",0,0,0,19/12/2007
3347,"1,061.35","1,061.35","1,061.35","1,061.35",0,0,0,18/12/2007
3348,"1,064.09","1,064.09","1,064.09","1,064.09",0,0,0,17/12/2007
3349,"1,052.92","1,052.92","1,052.92","1,052.92",0,0,0,16/12/2007
3350,"1,025.91","1,025.91","1,025.91","1,025.91",0,0,0,13/12/2007
3351,"1,000.27","1,000.27","1,000.27","1,000.27",0,0,0,12/12/2007
3352,996.29,996.29,996.29,996.29,0,0,0,11/12/2007
3353,992.2,992.2,992.2,992.2,0,0,0,10/12/2007
3354,"1,000.49","1,000.49","1,000.49","1,000.49",0,0,0,09/12/2007
3355,992.81,992.81,992.81,992.81,0,0,0,06/12/2007
3356,974.41,974.41,974.41,974.41,0,0,0,05/12/2007
3357,963.79,963.79,963.79,963.79,0,0,0,04/12/2007
3358,942.99,942.99,942.99,942.99,0,0,0,03/12/2007
3359,922.44,922.44,922.44,922.44,0,0,0,02/12/2007
3360,897.29,897.29,897.29,897.29,0,0,0,29/11/2007
3361,879.58,879.58,879.58,879.58,0,0,0,28/11/2007
3362,869.38,869.38,869.38,869.38,0,0,0,27/11/2007
3363,867.61,867.61,867.61,867.61,0,0,0,26/11/2007
3364,861.29,861.29,861.29,861.29,0,0,0,25/11/2007
3365,856.24,856.24,856.24,856.24,0,0,0,22/11/2007
3366,855.56,855.56,855.56,855.56,0,0,0,21/11/2007
3367,852.68,852.68,852.68,852.68,0,0,0,20/11/2007
3368,855,855,855,855,0,0,0,19/11/2007
3369,851.55,851.55,851.55,851.55,0,0,0,18/11/2007
3370,915.38,915.38,915.38,915.38,0,0,0,15/11/2007
3371,902.45,902.45,902.45,902.45,0,0,0,14/11/2007
3372,892.28,892.28,892.28,892.28,0,0,0,13/11/2007
3373,889.12,889.12,889.12,889.12,0,0,0,12/11/2007
3374,882.45,882.45,882.45,882.45,0,0,0,08/11/2007
3375,880.06,880.06,880.06,880.06,0,0,0,07/11/2007
